title_id,title,genre,weekdays,length,subscribers,rating,views,likes,status,daily_pass,author,synopsis
7167,Fatal Reset,ACTION,TUESDAY,16,37521,9.22,346332,25957,ONGOING,FALSE,Godfrey_Narcisso,"Yohan Silang is on a mission of revenge to destroy the demon lords who massacred his village. In order to achieve his goals, he must rise through the ranks to become the most powerful Seeker in the land. The only thing that can stop him is death. Or can it? When dying is just another opportunity to grow stronger, Yohan will do whatever it takes to have his revenge."
7166,Socializing 101,ROMANCE,SUNDAY,15,38189,9.32,516958,71317,COMPLETED,TRUE,Relseiyy,"Mihai has always been considered intimidating, and the more others avoided him the more socially awkward and anxious he became. Content with two friends, his grandmother, and his beloved cat Muffins, he never felt the need to change until university started and the charming Adilene moves in next door. Will Mihai resist opening up his life to his polar opposite? Or will he realize that all change might not be so bad?This series contains themes regarding anxiety and depression that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
7165,Raising Hell: A Demon's Guide to Parenting,COMEDY,THURSDAY,14,207918,9.36,2310565,195771,ONGOING,FALSE,"MANNA,KaiE, Mevos, ianzhou","What if the foretold hero of prophecy crosses paths with their demonic nemesis a tad too early?As he attempts to alter destiny by raising a magical child of legend, the former ""Demon King"" incidentally fulfills his fated demise by this hero's hands through parenthood."
7133,Little Hollow Café,SLICE_OF_LIFE,MONDAY,23,100795,9.34,1323541,217488,ONGOING,FALSE,"Vivian Ha,Sam_le_fou","When Mimi moves from the big city to quaint Little Hollow to take over her grandmother cafe, she expects a sleepy, quiet town but nobody warned her about the fae lurking around every corner! While it every bit as cozy as her grandmother described it, it is also full of magic, secrets, and ridiculously cute people. Can Mimi uncover the magical secrets hidden within Little Hollow? And will she be able to pay rent at the end of the month?"
7132,The Laws of Cultivation,ACTION,MONDAY,24,124662,8.94,2061162,208762,ONGOING,FALSE,"AETHON,KrazeKode,Kisai Entertainment,Sauerkraut,Laurel Pursuit","Lu Jie woke up in a world filled with scheming sects, arrogant young masters, and the mad chase for the immortal heavens. He wanted none of it. But his plan to escape the sect is interrupted by an old Alchemist's pills that heal him within moments a magical cure. These medicines ignite the flame of curiosity to learn true magic in him, rekindling his love of discovery. Lu Jie sets out to study the immutable truths hidden within the world, and soon finds an allnew path of cultivation that could take him to the very top.Art by Kisai Entertainment"
7124,The Count's Secret Maid,DRAMA,TUESDAY,3,194663,9.63,3685034,419287,ONGOING,TRUE,"TON,MIDNIGHT STUDIO,Baekjua","For Paula, not a single day passed by without a reminder of her ugliness. But it was her hideous face that spared her from being sold to a brothel or dying tragically like her sisters. So when Paula's father sells her off to work at an esteemed nobleman's mansion, she realizes that peasant girls are a disposable resource. However, she finds the young Count Belunita tucked away in an annex, shamefully hidden from the curious eyes of the public. And as Paula struggles to appeal to her tyrannical master's whims, she must also embrace her role as his secret maid."
7123,The Heir,ACTION,SUNDAY,26,122871,9.64,1683902,143595,ONGOING,FALSE,"Dongwoo Han,Dohee Lee","As a young boy, Taeha Jin life is turned upside down when an attack during a family yacht trip robs him of his parents and future as heir to the Cheongu GroupKorea leading conglomerate. Uncovering the dark truths behind the accidentone of vicious power struggles and family betrayalshe escapes to Italy, vowing revenge. Seventeen years later, Taeha is finally back in Korea. A man driven by vengeance, he can wait for the sweetest revenge as he makes those who robbed everything from him pay dearly. The stakes are high, and the battle with Cheongu begins!"
7122,At Your Mercy,FANTASY,MONDAY,27,267991,8.49,5739264,428076,ONGOING,FALSE,"Team Lightsalt,Team honeybread,Early Flower","Getting transported into a novel once? Unusual. Twice? Welcome to Jian Han reality. Her second possession lands her in the body of a noble lady with an unfortunate reputation the court fool. While still adjusting to this twist of fate, the enigmatic Crown Prince Iskan enters the scene with an unsettling proposition: ""Take me as yours,"" he says, ""Ill become your most cherished possession."" Between her reputation as a fool and a prince whose motives remain unclear, can Jian navigate this complicated new reality?"
7121,A Savage Proposal,ROMANCE,MONDAY,26,677158,8.12,11261565,620861,ONGOING,FALSE,"Lee yuna,team IRUKA","When the ruthless Lord Tiwakan seizes the kingdom of Nauk, Princess Liene Arsac faces an impossible choice: marry her captor or watch her homeland crumble. But Lord Tiwakan isn just after power; he desires Liene, and his devotion stirs a mix of fear and undeniable attraction within her. With her former betrothed, Lafitte, still missing, Liene must decide whether to trust Tiwakan's promises or hold out hope for a rescue. As dangerous secrets come to light, Liene decision could change the fate of Nauk and her own heart forever."
7115,Dagger to the Heart,FANTASY,THURSDAY,11,355260,9.58,2759920,273672,HIATUS,FALSE,oori_,"How hard is it to kill a princess? Rafael, a cocky assassin, takes on a job to kill Sazet, the princess of the empire, but soon finds that she is not the easy target he thought. When they are forced to team up, Rafael must decide if he will bury his dagger in her heart. Or if his will be captured first."
7112,When Two Villains Meet,ROMANCE,TUESDAY,30,223144,8.41,3908121,318709,ONGOING,FALSE,"Lim Hayam,Sark,ssogariii","Atalante is the boss of a notorious organization that works in the empire shadow. One day, she receives a request from the emperor to assassinate a new target: the tyrant archduke Lionel Vianc.Reluctantly leaving behind her simple life with her members, Atalante heads off to perform the assassination, but for some reason the archduke doesn die.After a mixup between a love potion and poison, Atalante finds herself in a frustrating predicament as the tyrant archduke not only refuses to die but has also fallen in love with her!"
7111,My Avatars Path to Greatness,FANTASY,SUNDAY,29,92919,9.57,2207681,199089,ONGOING,FALSE,"TestSample,LICO,HANSA","Seonghyeon Han is a victim of a violent crime that left him with impaired legs and a fear of the outside world. Now, he faces an even greater challenge: while he gained the power to create clones, he has just 24 hours before being sent to another dimension. As the countdown ticks down, Seonghyeon makes a desperate move he sends his clone through the interdimensional portal, and discovers his real body can remain safe at home. Thus begins the epic tale of Seonghyeon's clones."
7110,My Blood-Curdling Campus Life,DRAMA,WEDNESDAY,31,78815,9.34,1715444,169572,ONGOING,FALSE,NIMNI,"A cute guy with an angelic face? Check. A cold and aloof outsider with a cat? Check. A class full of vampires? Check Wait, what? All her life, Seonha Shin has lived in the shadow of her sister, Seonghye, who is one year older than her. Luckily, there is one thing Seonha does better than her sister donating blood! When Seonha gets special admission into a prestigious university as a blood donor, she finally starts to feel like the main character of her life. Little did she know she'd be surrounded by vampires!"
7109,Duchess in Ruins,ROMANCE,MONDAY,25,505079,9.3,9674640,957497,HIATUS,FALSE,"Candlebambi,Saedle,Lemon Frog","Edele Lancaster is the perfect noble lady who has been groomed for the job. But when her husband whom she married reluctantly commits treason, she is branded a traitor and becomes a slave. Distraught, she tries to kill herself to preserve honor as a noble lady, but her new master, Count Laslo Krissus prevents her from doing so. Will Edele be able to find freedom and happiness in her new life as Count Krissus maid?"
7066,Code Demon,ACTION,FRIDAY,24,32255,9.12,301571,23797,HIATUS,FALSE,"MelsPlace,Black BAM Studio","Forced to take over his family technology company, struggling college student Kaito agrees to the terms of a seemingly harmless video game meant to be an online tutorial for IT, only to realize too late that he become a contestant in a battle royale where hell fight to win a passing gradeor die trying."
7065,The Death of Kindness,ACTION,WEDNESDAY,25,45878,9.21,541616,61375,ONGOING,FALSE,Skeleton_House,"After the mysterious murder of his parents, Yoichi Sakagami struggled to live a normal life taking care of his young siblings. The only way he survived was by exploiting a mysterious ability he had to regenerate his organs. But when shadowy forces come after him, he'll find that there's more to his ability than he thought. Will he be able to control it to get his revenge and protect those he cares about? Or will the power he has control him instead?"
7064,My Daddy is a Villain!,COMEDY,"TUESDAY,SATURDAY",54,61315,9.61,2113248,269021,ONGOING,FALSE,mono_krm,"The daily life of villainous and feared Lord Anathema and his daughter, Desdemona, as they temporarily reside in the realm of Earth."
7063,Love and Other Wicked Things,ROMANCE,SATURDAY,26,99867,9.24,1455367,253815,ONGOING,FALSE,"Thabfu,Philline Harms,Dominique Riley","Rhia Greenbrook is a witch from a long line of earth witches in the sleepy town of Oakriver. Even though she can practice divination like the rest of her family, she always embraced the traditions of the secret magical world she grown up in.That is, until Valerie a cute, bold fire witch who excels in divination comes to town looking for answers about her mother disappearance.With their fates now intertwined, a dark presence looms over Oakriver, and it up to Rhia to tap into the full potential of her magic to save the town she loves"
